combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
AKAZE+AKAZE 0.125,0,0.5472319019897662,0.20123384985622564,125361,147902,27797,0.2217356275077576,0.18794201565901747,1.2754791327425106,0.5879161946908772,0.460937525043433,0.6000000238418579,8.072606086730957,1.3485402204893722,1.057281288161702,327462,241.71304347826086,0.6855776131639085,1.0607323403291669,2.6186668777948316,2.9072917414506905,0.2293053207180631,0.032378490918228156,0.0007914523149980214,0.2433165030013161,0.32048375535969476,0.7568344693490822,0.5046365955450578,0.04902585461975184
AKAZE+BRISK 0.125,0,0.5472319019897662,0.20123384985622564,249340,147902,64145,0.2572591641934708,0.43369934145582884,1.1425399524571567,0.6001892532235134,0.5253113923348947,0.6000000238418579,8.072606086730957,1.0402292636858999,0.9104532943892014,327462,557.7826086956521,0.6339245380808157,0.9802768554882195,2.301603446838325,4.170855057351408,0.3983630836386312,0.043182000481270556,0.0020734273910671137,0.6845947172348225,0.3179642469447363,0.7216674691726312,0.6159738489824098,0.007409467726501304
AKAZE+SIFT 0.125,0,0.5472319019897662,0.20123384985622564,245351,147902,41542,0.1693166117113849,0.2808751741017701,1.148270838926082,0.5640835917496,0.4912461177514166,0.6000000238418579,8.072606086730957,1.18962236893957,1.0360120004895028,327462,361.23478260869564,0.681591678826403,0.9692447301082114,1.7352642205745044,3.5439839250706133,0.5060661499205623,0.03712640258242273,0.0022627702084637236,0.3992562745499285,0.22085150522592464,0.4856540941800321,0.4727031090276538,-0.01286698355936804
AKAZE+FREAK 0.125,0,0.5472319019897662,0.20123384985622564,243566,147902,68187,0.2799528669847187,0.46102824843477436,1.139759968214568,0.610734100488057,0.5358444914017912,0.6000000238418579,8.072606086730957,1.084702295625334,0.9516936248642933,327462,592.9304347826087,0.6518390687963326,0.9820823281910175,2.203643500278681,4.191541512362153,0.4705295730857788,0.045613919841028715,0.002581137166908648,0.6634048972598868,0.3409297341112759,0.6874534683942981,0.4598036525177718,0.057171970751420456
BRISK+BRISK 0.125,0,0.5050085818226606,0.1924940164779581,257237,142085,62906,0.244544913834324,0.4427349825808495,2.646312566267126,1.468023393304598,0.5547430080700496,1.0499999523162842,9.0,2.591150681867253,0.9791551893366535,338095,547.008695652174,0.621111721923108,0.9994118881066676,2.3278057087160775,4.317065585432888,0.41011986138047246,0.04732600675641529,0.002002988586144406,0.6790955098928264,0.33436517899687285,0.692130478909038,0.6237271217778565,0.06339094750552146
GFTT+BRISK 0.125,0,0.5174713043478261,0.20061765181568098,271677,148773,64699,0.23814676987746478,0.43488401793336157,0.375,0.0,0.0,0.375,0.375,0.375,1.0,343603,562.6,0.6189339396878994,1.0202553204148002,2.3221933048847787,3.798713177780968,0.2704060340963539,0.038965389046551606,0.0013910570487951901,0.7029852764078814,0.32184702333914555,0.7402166725762952,0.7476887267180593,0.010286304396779073
GFTT+SIFT 0.125,0,0.5163373913043477,0.20076435915330734,257360,148447,33110,0.12865247124650295,0.22304256738095077,0.375,0.0,0.0,0.375,0.375,0.375,1.0,343877,287.9130434782609,0.5324798704070457,1.03052393037036,1.751525126240504,3.8832141746969224,0.5295379039565086,0.04516241840223811,0.0038054968287526427,0.31513681554049416,0.17721692222755797,0.31388875739052774,0.4484221561891931,0.07339297459131973
GFTT+FREAK 0.125,0,0.518608695652174,0.19993010498898703,264695,149100,68688,0.2594986682785848,0.4606841046277666,0.375,0.0,0.0,0.375,0.375,0.375,1.0,343355,597.2869565217392,0.6284673023921572,1.023017724637978,2.2031749138532604,4.00402727667693,0.3394479385045423,0.04354067889457678,0.0016014442115071046,0.6684623710349044,0.34085390042354186,0.719363374935284,0.6591523141522462,0.021834614983652183
ORB+BRISK 0.125,0,0.48011096034400375,0.20941075901716377,261111,137897,71461,0.27368054199172,0.5182201208148111,6.751699939035564,2.4221283830492464,0.358743487554222,3.875,13.8848295211792,6.935140691945425,1.0271695653785324,344299,621.4,0.6377073839822244,0.9547816479882516,2.191268859085151,4.596876424202733,0.6352975749009949,0.05049576616841114,0.002658792908019759,0.7243604066642612,0.3086500680975576,0.6828813570859679,0.6129270744584073,-0.02962170316562851
ORB+SIFT 0.125,0,0.48011096034400375,0.20941075901716377,263892,137897,59341,0.22486850681339335,0.4303284335409762,6.706349161875451,2.825625411668926,0.42133586299564685,3.875,13.8848295211792,5.724034684872061,0.8535247042328642,344299,516.008695652174,0.6562973468063458,1.0788205245108933,1.894145276868758,4.266946326527519,0.4966212231003859,0.05081245357949464,0.0029153536340809894,0.3218106405543665,0.3040021983061664,0.5567908347104936,0.4769787123146216,-0.07709569995128933
ORB+FREAK 0.125,0,0.48011096034400375,0.20941075901716377,254512,137897,73538,0.2889372603256428,0.5332820873550549,6.756819102667006,2.4170785308938685,0.35772432178032054,3.875,13.8848295211792,6.919092887469627,1.0240162985477248,344299,639.4608695652174,0.633828677989915,0.9642578588128109,2.1181075929216333,4.599488432765449,0.6665805433925317,0.052496542402715785,0.0038891457477766597,0.6877461501659582,0.32677934797696884,0.6783383341542878,0.5253476020201063,-0.07653394485258175
SIFT+BRISK 0.125,0,0.45362610320854996,0.17547456398498182,260060,129203,53121,0.20426440052295625,0.4111437040935582,0.7029599772960906,0.9063484337579417,1.2893314883219629,0.22478817403316498,54.94988441467285,0.6111236407378628,0.8693576597184483,340204,461.9217391304348,0.5683088103118125,0.9904209454821986,2.507143511607107,4.723359993847573,0.35004988610907173,0.0499653926017073,0.001844844788313473,0.6885429195658617,0.2757458149559164,0.6596454733226558,0.5470964899135964,0.01613118239196625
SIFT+SIFT 0.125,0,0.45168919601198193,0.17528948241755726,251748,128747,22885,0.09090439645995202,0.17775171460305872,0.7114639476155988,0.8981149695718706,1.2623478288419452,0.2246948629617691,43.28373718261719,0.7995289188413113,1.1237799491047347,340725,199.0,0.6012673112235415,0.9658953152404602,1.7666587545526673,3.5025740025740024,0.51771902993227,0.037044981489425935,0.0022722307188114484,0.236291803237335,0.1294380464806368,0.2670268661716146,0.5006251035412526,-0.07794182877079947
SIFT+FREAK 0.125,0,0.45551031899579286,0.1762862777050832,253151,129592,55498,0.21922883970436616,0.4282517439348108,0.7096114904544883,0.9340386194378768,1.3162676084059017,0.22507882863283157,54.94988441467285,0.6541340299696563,0.9218199518594321,339647,482.5913043478261,0.598680558555058,0.9935101543833941,2.411752883363023,5.001169262614013,0.4550254063209485,0.056168057799495165,0.0024685574254928104,0.6102460418190221,0.286931857078507,0.638908815263395,0.43007912140949217,0.029744536115392798
SIFT SIG 4.8+SIFT SIG 4.8 0.125,0,0.41918861566315363,0.16455238709384995,213201,100302,32900,0.1543144731966548,0.32800941157703734,1.6295050871297243,1.4251418071676538,0.8745856753831655,0.6754102110862732,55.26838493347168,1.62771067303093,0.9988987980995169,289497,286.0869565217391,0.5955877784824527,1.02186647876528,1.6152335431402427,2.8709293108381293,0.25264437689969604,0.03022499894465786,0.0005167173252279636,0.3727208637275042,0.22550163411349208,0.3990990062352588,0.3543075458583001,-0.04062266569928626
AKAZE+AKAZE 0.25,0,0.5472319019897662,0.20123384985622564,246001,147902,74216,0.30168983052914417,0.5017917269543346,2.3077578783300834,1.1648769599817685,0.5047656736090032,1.2000000476837158,16.145212173461914,2.3121998306041367,1.0019247912945128,327462,645.3565217391305,0.5692202913306561,0.9835221100242065,2.098101385886134,3.8075251726619,0.3369354317128382,0.03992666696476844,0.0016842729330602566,0.7112728706723614,0.3670661516403795,0.7579520510335163,0.44065673263701144,0.05832841961531793
AKAZE+BRISK 0.25,0,0.5472319019897662,0.20123384985622564,249323,147902,64262,0.2577459761032877,0.4344904058092521,2.285194672357528,1.2033483388772013,0.5265846071817432,1.2000000476837158,16.145212173461914,2.093798178897578,0.9162449940151072,327462,558.8,0.634816267893866,0.9801571578464824,2.299777675099652,4.162836962494435,0.4038156297656469,0.04302451037409304,0.0021630201363169524,0.6845109346229359,0.31828968983725164,0.7228480605916224,0.6170698561677352,0.005647285092990791
AKAZE+SIFT 0.25,0,0.5472319019897662,0.20123384985622564,243105,147902,64177,0.2639888114189342,0.433915700937107,2.2895159187356318,1.146745526525667,0.5008681167672111,1.2000000476837158,16.145212173461914,2.3609367013005462,1.031194708881673,327462,558.0608695652174,0.6584659349507328,0.9781487468911199,1.7887767025785704,3.7953929372082023,0.365691758729763,0.04044342979371054,0.0015114449101703102,0.5950389456774237,0.3273911456583803,0.6747535551576039,0.5130386797284675,0.011705966655875337
AKAZE+FREAK 0.25,0,0.5472319019897662,0.20123384985622564,243520,147902,68312,0.2805190538764783,0.4618734026585171,2.2796738365598994,1.2231621500405452,0.5365513831076536,1.2000000476837158,16.145212173461914,2.1817173655159596,0.957030488540519,327462,594.0173913043478,0.652844068573671,0.98239381490137,2.2020606846741915,4.183311432325887,0.463754538002108,0.04552398160315375,0.0024446656517156575,0.663590552504124,0.3416164889526662,0.6897418759476355,0.4521849584229356,0.05677843237213328
BRISK+BRISK 0.25,0,0.5050085818226606,0.1924940164779581,256683,142085,65799,0.25634342749617234,0.46309603406411654,5.294965579055781,2.9130227938661455,0.5501495241798356,2.0999999046325684,18.0,5.461343073908682,1.0314218274639986,338095,572.1652173913044,0.6209692097566396,0.9968268566169469,2.2995405905959783,4.286279184831095,0.40733141841061415,0.0473307542766759,0.0019149227191902613,0.7135496309659313,0.3497577180324931,0.7219723100428951,0.6351121234352478,0.07497121051643232
GFTT+BRISK 0.25,0,0.5174713043478261,0.20061765181568098,271677,148773,64699,0.23814676987746478,0.43488401793336157,0.75,0.0,0.0,0.75,0.75,0.75,1.0,343603,562.6,0.6189339396878994,1.0202553204148002,2.3221933048847787,3.798713177780968,0.2704060340963539,0.038965389046551606,0.0013910570487951901,0.7029852764078814,0.32184702333914555,0.7402166725762952,0.7476887267180593,0.010286304396779073
GFTT+SIFT 0.25,0,0.5163373913043477,0.20076435915330734,259800,148447,46509,0.17901847575057736,0.31330373803445,0.75,0.0,0.0,0.75,0.75,0.75,1.0,343877,404.4260869565217,0.5657708783291502,1.0323182326702312,1.7761310805984762,3.909307159353349,0.4520415403470296,0.04467667436489607,0.0026016469930551078,0.4220795846527521,0.24235882272650464,0.46801475502836937,0.5061341879366136,0.0894346133558715
GFTT+FREAK 0.25,0,0.518608695652174,0.19993010498898703,264695,149100,68688,0.2594986682785848,0.4606841046277666,0.75,0.0,0.0,0.75,0.75,0.75,1.0,343355,597.2869565217392,0.6284673023921572,1.023017724637978,2.2031749138532604,4.00402727667693,0.3394479385045423,0.04354067889457678,0.0016014442115071046,0.6684623710349044,0.34085390042354186,0.719363374935284,0.6591523141522462,0.021834614983652183
ORB+BRISK 0.25,0,0.48011096034400375,0.20941075901716377,267342,137897,82256,0.30768079837810747,0.5965031871614321,13.466409509422462,4.743456774357958,0.3522436155709476,7.75,27.7696590423584,14.003316216009921,1.039870071247409,344299,715.2695652173913,0.6225084184440655,0.9625454157417362,2.1339424982977584,4.226462733128352,0.4024265707060883,0.046438644133731326,0.0017992608441937366,0.8077681745380597,0.34630934564415244,0.7850254800301293,0.6442140379192889,-0.011956351619690756
ORB+SIFT 0.25,0,0.48011096034400375,0.20941075901716377,263173,137897,72841,0.2767799128330034,0.5282275901578715,13.365810594169778,5.599027752059868,0.418906710716235,7.75,27.7696590423584,11.88267111410686,0.8890348273594517,344299,633.4,0.6356824244817117,1.0744950278233019,1.9110122140495034,4.719340509854734,0.46232204390384535,0.05670794496395907,0.0023201219093642316,0.5144610099104402,0.35173779394330246,0.6240411173070324,0.5753293911655659,0.028207985748910012
ORB+FREAK 0.25,0,0.48011096034400375,0.20941075901716377,259959,137897,85413,0.32856335037448214,0.6193970862310275,13.472711933612562,4.788327780940865,0.35540934924873185,7.75,27.7696590423584,14.010608532963762,1.039924894260466,344299,742.7217391304348,0.6155371366776948,0.9675478274588925,2.046289249512875,4.545897622317366,0.4852188776884081,0.05243903846375775,0.0018030042265228946,0.7861981809630832,0.36409441028588463,0.7676850767681024,0.573553532947915,-0.012531599443520683
SIFT+BRISK 0.25,0,0.45362610320854996,0.17547456398498182,260034,129203,53398,0.20535006960628224,0.41328761716059226,1.4061177928131543,1.8224173580007876,1.2960630804299562,0.44957634806632996,68.87097549438477,1.2792121365500628,0.9097474927692955,340204,464.3304347826087,0.5697529196679978,0.9899340404776529,2.500798260766837,4.721513340563157,0.35323420352822205,0.05022420145057954,0.0019101839020188023,0.6879608859668551,0.27713216754484926,0.6619624807488735,0.5450235168940629,0.015501040964764344
SIFT+SIFT 0.25,0,0.45168919601198193,0.17528948241755726,250360,128747,34067,0.1360720562390158,0.26460422378773873,1.4188472362966378,1.8363305013272642,1.2942411658920434,0.44952407479286194,109.8997688293457,1.6551173612622803,1.1665225958943515,340725,296.23478260869564,0.6177017528396632,0.965769886509295,1.7703692231479249,3.3618868828886406,0.3351337071065841,0.03757389359322576,0.0016144656118824668,0.3398993861712842,0.17540749973488995,0.3945383297325437,0.4443291723508474,0.048071555501438185
SIFT+FREAK 0.25,0,0.45551379725666247,0.17628472859630973,252996,129593,55878,0.22086515201821372,0.43118069648823626,1.415794682454697,1.8851657119351293,1.331524786254063,0.45020194351673126,109.8997688293457,1.3773100338205564,0.9728176344274608,339647,485.89565217391305,0.6008225515624201,0.992815653723764,2.4056440099163687,4.983691441761925,0.4525931493611081,0.05579930117472213,0.002505458319911235,0.6113685753585101,0.288964138052253,0.6441030107689826,0.42795330546227156,0.027805404991154702
SIFT SIG 4.8+SIFT SIG 4.8 0.25,0,0.41918861566315363,0.16455238709384995,213587,100302,47300,0.2214554256579286,0.4715758409602999,3.2563166627799096,2.8976011990627266,0.8898401166516317,1.3478968143463135,110.53676986694336,3.2674300857250587,1.0034128815149266,289497,411.30434782608694,0.555438138059373,1.0311099851590348,1.705623111340383,3.0000749109262266,0.1700845665961945,0.031720095324153624,0.0004439746300211416,0.5801230161378483,0.3056484462754952,0.6057454032963832,0.4139194132103525,0.04767920550220314
AKAZE+AKAZE 0.5,0,0.5472319019897662,0.20123384985622564,248926,147902,77957,0.3131733928958807,0.5270855025625076,4.602844212574194,2.3401589020218214,0.5084158389781913,2.4000000953674316,32.29042434692383,4.64563497313495,1.0092965911042262,327462,677.8869565217391,0.5734136363067507,0.9994983908741389,2.0659616961395555,3.582249343178294,0.2546916890080429,0.03587411519889445,0.0008594481573174956,0.7457064297011422,0.3888772390312919,0.8091191216863968,0.5608714569294777,0.001271926513315867
AKAZE+BRISK 0.5,0,0.5472319019897662,0.20123384985622564,249097,147902,66275,0.26606101237670465,0.4481007694284053,4.576485127825215,2.409561078580238,0.5265091027893893,2.4000000953674316,32.29042434692383,4.383025525282663,0.9577274705065006,327462,576.304347826087,0.6415029422284231,0.9813517461654802,2.2694792856373374,4.1426151258345145,0.3873255375330064,0.043436894061349596,0.0019011693700490381,0.6885706723380661,0.3289534261709422,0.740831554750052,0.602842874414729,0.012941119644745256
AKAZE+SIFT 0.5,0,0.5472319019897662,0.20123384985622564,243574,147902,84446,0.34669546010657953,0.5709591486254412,4.602407170416606,2.3646996587663494,0.5137962746899464,2.4000000953674316,32.29042434692383,4.701068801303133,1.0214369627095807,327462,734.3130434782609,0.6294231619035663,1.002313796133099,1.8047064616051196,3.8988972550436416,0.2560689671506051,0.04180249123469664,0.0008999834213580276,0.7854977696130933,0.4215097875001759,0.8298294319712027,0.5716629395352288,0.01320820850612274
AKAZE+FREAK 0.5,0,0.5472319019897662,0.20123384985622564,243046,147902,70049,0.28821293088551136,0.4736176657516464,4.583841051761502,2.4687844050703216,0.5385842085692749,2.4000000953674316,32.29042434692383,4.526218861147897,0.9874292782051285,327462,609.1217391304348,0.6579114152520893,0.9861798190500806,2.1851957793078687,4.085913777638801,0.4342103384773516,0.04398755791084815,0.0018843952090679382,0.6778157871299545,0.35096633959530615,0.7143155014599476,0.48445799244399845,0.07579110739829145
BRISK+BRISK 0.5,0,0.5050085818226606,0.1924940164779581,260578,142085,71925,0.2760209994704081,0.5062110708378788,10.586805837970113,5.625964953049563,0.5314128774206622,4.199999809265137,36.0,11.177984462545114,1.055841075544685,338095,625.4347826086956,0.6238025200368181,1.0049838615661515,2.2338861717635194,3.9669312067787765,0.2924852276677094,0.04160366569702738,0.0012374000695168578,0.7738584264408783,0.3815858963348843,0.7839449350641062,0.6747213112995024,0.05351983502288466
GFTT+BRISK 0.5,0,0.5174713043478261,0.20061765181568098,271677,148773,64699,0.23814676987746478,0.43488401793336157,1.5,0.0,0.0,1.5,1.5,1.5,1.0,343603,562.6,0.6189339396878994,1.0202553204148002,2.3221933048847787,3.798713177780968,0.2704060340963539,0.038965389046551606,0.0013910570487951901,0.7029852764078814,0.32184702333914555,0.7402166725762952,0.7476887267180593,0.010286304396779073
GFTT+SIFT 0.5,0,0.5163373913043477,0.20076435915330734,263414,148447,75240,0.2856340209707912,0.5068475617560476,1.5,0.0,0.0,1.5,1.5,1.5,1.0,343877,654.2608695652174,0.5998303102744539,1.0468804962527323,1.7807664010138926,3.9738624370762374,0.3248006379585327,0.04441297729050089,0.0014088250930356194,0.6440522687001656,0.38034610104238703,0.7089969703064312,0.5911465155327604,0.07233678868847894
GFTT+FREAK 0.5,0,0.518608695652174,0.19993010498898703,264695,149100,68688,0.2594986682785848,0.4606841046277666,1.5,0.0,0.0,1.5,1.5,1.5,1.0,343355,597.2869565217392,0.6284673023921572,1.023017724637978,2.2031749138532604,4.00402727667693,0.3394479385045423,0.04354067889457678,0.0016014442115071046,0.6684623710349044,0.34085390042354186,0.719363374935284,0.6591523141522462,0.021834614983652183
ORB+BRISK 0.5,0,0.48011096034400375,0.20941075901716377,270174,137897,88540,0.327714731987534,0.642073431619252,26.942409640443525,9.476304220248569,0.3517244502890934,15.5,55.5393180847168,27.62716860284325,1.0254156540390442,344299,769.9130434782609,0.596562735145405,0.9963478700841069,2.126139143421717,4.097996106213033,0.35896769821549585,0.04318328188500744,0.0013666139597921843,0.8607286331204177,0.37787483636875635,0.8258473241056672,0.6499902895064397,-0.0010210685719683524
ORB+SIFT 0.5,0,0.48011096034400375,0.20941075901716377,258782,137897,79284,0.3063737045080415,0.574950869126957,26.60437759990571,11.037337646949378,0.4148692299040477,15.5,55.5393180847168,24.61775203373278,0.9253271173620702,344299,689.4260869565218,0.6205733999362713,1.0545690520745163,1.9388422023508827,5.560139422370953,0.5166994601685081,0.07032560224436012,0.0024090610968165076,0.7255483178629885,0.3707128674810938,0.6724899656186902,0.5231364079627265,0.13421525483773677
ORB+FREAK 0.5,0,0.4762458691778752,0.21034224869144613,223613,118088,81248,0.3633420239431518,0.6880292663098706,25.796759647552893,8.992922092048904,0.3486066550572363,15.5,55.5393180847168,26.57237103739889,1.0300662331410129,296052,706.5043478260869,0.5770932211192437,1.005064390074687,1.9867163733452158,4.470093420328872,0.4337706774320599,0.050462182431254,0.0015015754233950373,0.8578973667497736,0.407177167743057,0.8079011517224965,0.5704809635961319,-0.005266470159108888
SIFT+BRISK 0.5,0,0.45362610320854996,0.17547456398498182,259818,129203,54688,0.21048580159958125,0.4232719054511118,2.8165032855806706,3.747209903122983,1.3304475525759705,0.8991526961326599,219.7995376586914,2.8530792044126905,1.0129862865842456,340203,475.54782608695655,0.5737302580234854,0.9868449279403876,2.4744222336554564,4.675084097329669,0.33804490930368636,0.04988876829165031,0.0019199824458747807,0.694291214206815,0.2823712724992975,0.6731091022474945,0.5366795911893363,0.015634730517930857
SIFT+SIFT 0.5,0,0.45168919601198193,0.17528948241755726,251934,128747,60165,0.23881254614303746,0.4673118596938181,2.8364332739286513,3.800417221171876,1.3398577911575695,0.8990481495857239,219.7995376586914,3.2013315787143384,1.128646884853483,340725,523.1739130434783,0.5860531488732857,0.9903060675603538,1.9380258797826857,4.02721744583899,0.22938585556386604,0.04542062603697794,0.0008975317875841437,0.5789819440820969,0.3037553293009371,0.7145013957174845,0.4270266410292392,0.07109062855881924
SIFT+FREAK 0.5,0,0.4561255606312407,0.17683396489511102,252422,129678,57163,0.22645807417736966,0.44080723021638213,2.775297408770715,3.6301424021793802,1.3080192381209725,0.9003153145313263,219.7995376586914,2.960736976982241,1.0668179084610843,339486,497.0695652173913,0.5975693310711012,0.9904993391284856,2.3868399309907473,4.922173978496327,0.4227209908507251,0.0555815261744222,0.0021167538442698947,0.6310473485612736,0.2950450197941629,0.6599732572606354,0.44345321585547276,0.03383325904794821
SIFT SIG 4.8+SIFT SIG 4.8 0.5,0,0.41918861566315363,0.16455238709384995,215774,100302,64858,0.30058301741637083,0.6466271858985863,6.506668386027029,5.95619870123514,0.9153991486681549,2.699523687362671,221.07353973388672,6.507067602365008,1.0000613549537634,289497,563.9826086956522,0.5299309580824835,1.039377413473244,1.8226885816162994,3.4609081724396824,0.12678466804403465,0.03553718242234931,0.0005088038484072898,0.7807826482366382,0.39419538524758707,0.8341174027345165,0.4766375157852088,0.0927691521630606
AKAZE+AKAZE 1,0,0.5472319019897662,0.20123384985622564,255767,147902,89161,0.3486024389385652,0.6028383659450176,9.231133532011322,4.730256591084329,0.5124242407155039,4.800000190734863,64.58084869384766,9.322945111602309,1.0099458619326225,327462,775.3130434782609,0.5821634350534377,1.0241700182210753,2.0287948824892466,3.2386664425043103,0.1541929767499243,0.031735915892198756,0.0003925483114814773,0.8777812894899311,0.43656077199270943,0.8901146368164767,0.7446248465885361,-0.02655447787421086
